"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"Biomarker845"	4.62305139173489	4.59124632952301	6.18682167847647	4.8105606906809	5.80116175733854	4.95382571421221	5.86198478638163	3.52471059683621	3.33107011879734	4.85891972161384	4.63064665549327	5.16086663777103	4.58514678750152	2.25519217306398	4.15776000534031	5.28844122253064	5.04049433975513	1.89819122543368	4.35574896795633	5.82082951960227
"Biomarker846"	4.92786595215145	4.49534444625791	4.89374750535182	6.1885404006536	2.73548111810608	4.98668080983921	5.20026453351615	5.09813854882854	3.44704466021985	6.96191603514068	8.54702436474476	4.43898539889136	5.43856841365173	5.28105359913704	5.23698619420213	7.23595881605887	6.27591134097249	4.7900355380328	7.05848736447563	4.65683342488937
"Biomarker847"	7.00934891356683	6.64373274657548	3.45578391200365	4.1334800148648	3.91879951281959	4.40133757438887	7.61971909636031	5.51198553258367	6.12505623450928	6.83544696319906	5.30594895007955	3.76977556055667	4.31771131571559	5.60901973279377	2.61685945147301	2.88209167298103	3.7124332005921	5.07010808129566	4.07632008018904	3.98013451852684
"Biomarker848"	2.68092803789828	4.8000126488539	5.61824509617472	6.9054276390414	2.71602494751913	5.82741571693183	4.75968091457794	4.43204151460146	3.65506719390325	5.01715694625714	8.49990717758681	7.91468946443559	8.20812797311585	7.01710677231121	4.46588064710763	6.78799813202826	6.07399456818433	6.68836264185423	7.88770706158731	6.51421098952181
"Biomarker849"	4.42436239200629	4.89776333842942	5.79160355080415	6.32643778639628	6.40046896895299	5.19473745928823	5.05542423494353	7.21682503498271	4.70769180436562	4.30982087626608	5.59140256708718	2.08172985542905	7.68463346943795	6.29600649735822	6.87457556488343	6.97494984201245	7.15069935208341	6.7389898963411	7.30535329511535	8.09365012277742
"Biomarker850"	5.43313090518782	6.42673218815448	1.82143165013274	5.73346684401718	3.51269872348095	5.81149242513514	3.86744445128078	4.38554879060153	4.39325083892971	2.76028886535796	2.18411177391386	6.40301613135247	3.68257704877051	4.89960307958904	3.15105352656135	5.14375175283993	4.82603460498979	4.03428577097223	4.78794026667918	4.95603558914608
"Biomarker851"	4.70951152308558	3.93213389813133	4.95110496017768	7.0367315171714	6.50740372832559	5.96699520412887	5.33095015796617	5.38524352781167	5.82340071091588	5.24458808728114	3.09221046197159	1.85092202083767	5.45002736275078	3.08587645471835	3.23554211563706	2.81401378932547	3.71067171899252	3.9978756702003	4.30623585067231	3.84496354842885
"Biomarker852"	3.74070355269077	4.71745053664456	2.93867269174899	3.50257034749246	3.10625745985092	4.81988971465877	5.69405082721639	4.89217553563134	2.36282724996648	4.67493778037351	4.71501700480635	4.68546245859008	2.03100247808508	6.8978930202645	3.44570217289131	4.56461220095319	4.83454291682443	3.12593691797352	4.25237921001364	4.16089546559025
"Biomarker853"	4.49549505129841	5.08846834343978	5.08394545785028	3.61208918292311	7.62217556733469	2.62241776806995	5.53715281445099	6.05066881653918	3.89675737479431	5.73395499687414	4.82419134812078	3.09204768063057	2.85547358811981	2.4653754010073	6.52978521904069	5.77000088111391	5.75825777175119	1.96210443108359	3.98791495844236	4.6171972873275
"Biomarker854"	4.8965084193286	4.05350928158416	5.365715377355	4.89801573368229	6.60265414521279	4.77451434427956	3.67130274338222	7.6700788137675	2.31608940089146	5.67813976984955	5.88601213166017	4.3126263546546	5.56733420236694	6.0129575228469	5.79323088808174	6.8597693999487	4.72071977924538	5.15982826609746	5.55635488108625	6.73120043031412
"Biomarker855"	4.72384019586932	4.54016012107237	3.99174716407904	4.81986888167467	4.90288709803373	4.61582321791884	5.5765477723864	5.83045215942397	4.60665388425243	6.96117069645901	3.66099721730418	5.24508816279386	3.57336721531299	4.45834229834561	3.99791727702049	5.5851151611237	3.0896634350089	3.88865052606399	4.14466631204648	2.95305273678278
"Biomarker856"	4.07792120699157	2.88180452207307	7.50138905545353	5.25148419358472	4.52401660124788	7.01492635528046	5.02026690109616	3.78601530064436	4.99814630659516	4.14542895997444	6.55117022402529	5.84618984945288	4.8940837364257	7.14050895492109	5.32794996428639	5.24341019920132	4.16244031350674	5.11170418520643	6.910279950227	5.71721350068536
"Biomarker857"	4.47234686032181	6.69130145929725	4.49817040133989	5.92140344951282	2.96327547345277	4.34527389100925	5.58330489456234	5.54753117746971	5.27335082955934	2.76662346691927	4.04789084899456	4.34320757035177	3.57292771210949	3.46311593289957	4.51550160369716	4.02578367350872	3.58496554495432	3.91369587023501	7.05394643759428	3.45250704547269
"Biomarker858"	6.01739655697572	5.164827885441	4.48859378637107	4.76564704799627	6.94661970305069	5.68968527833958	5.41046787362588	6.1525830414945	5.03733783504341	4.09727191757851	5.22242726972378	4.29580138250272	3.32111996227176	5.42407126021846	3.20626672595909	3.40175581951876	3.65347389708733	2.43225740681844	4.08159768400789	2.28342704518781
"Biomarker859"	6.75401709820047	4.53774780366912	4.52263196115462	5.57420261720634	5.85514248213886	7.98999727663596	6.08731458645885	3.87695694377136	2.74044101296485	5.17925810470458	3.6386041349337	5.6753168638537	4.92762927275377	6.03042776790022	4.20467428068418	3.80148480241088	5.07210894660945	4.64811953052609	4.31628034562019	3.08713958663882
"Biomarker860"	6.2230415032749	4.40527434561781	4.60925841202117	6.37627639161036	6.01420766305706	5.32628202807744	4.03529628582499	3.33396697451158	5.10147736631129	6.06105428759178	2.28603853799127	3.53530275753011	5.49883671237182	2.50497876378549	4.54034491337311	3.67957014378566	3.40186676950204	2.79826810169651	3.57260896806188	4.42926620429874
"Biomarker861"	4.78375854875212	5.21146180109082	4.56030829748821	5.57643034489918	3.18285288917863	4.71151884769444	5.99736521632942	2.87141806485557	5.75295863757287	6.52358465882303	6.85801988516618	8.03086109472235	7.39526136320359	5.83333480577351	6.83081636708446	5.42673035080232	6.53806682248392	3.2231973830077	4.63432375962418	5.77968597603321
"Biomarker862"	5.85603531965171	5.95909594527542	3.91384348055595	4.85701822931541	6.48519543997117	6.1598578163729	6.08524950727635	5.58848055763718	4.32060217007615	3.01249103697162	4.74557162957059	7.35433887871762	4.40662269560588	8.29294551180719	5.00872827871385	4.62312179232891	5.75699455904301	5.55429863451589	5.32517025451707	5.97833361728021
"Biomarker863"	5.0943434852535	6.28048307573997	2.96417428263081	3.2887936516097	5.96998302163823	4.5130629409723	4.40654970649335	3.11599857031882	4.47979727508204	3.86393142662426	5.29483369787105	2.71584333379362	4.84064603587019	7.43743759806528	0.70826324714847	4.18270880566702	4.12978356548654	4.71071616246051	5.39996708214482	4.68642966215786
"Biomarker864"	3.62338095652609	5.65867684020118	5.14653668157827	5.24268865791695	4.88976887272801	4.52329570227014	6.15410766023082	4.88713607191261	4.76827231705574	4.81059735963818	4.98188016622648	6.45077984591509	5.52672356971602	7.52262120260065	5.086876363656	7.50203361357361	7.24464387591251	6.53201655909481	5.95350553820865	5.34269095635672
"Biomarker865"	4.75322462553742	5.30562182801808	5.74055030317196	4.69636722780559	5.83264948236502	5.14271395965223	6.60058400719297	2.87969266418024	3.79674502320922	5.8588865618834	4.03973795092161	3.62407977504798	6.66641291453995	2.57012475472731	4.50603279494731	6.02993171804254	3.71231893623547	4.20532630847607	2.64630934061315	1.4089346819899
"Biomarker866"	6.10424056109006	1.71433888929554	7.30772310803288	3.44400306577278	4.86672117903051	6.19352456068895	4.40565295331221	4.82417283192146	5.64308523739239	4.90651356884555	3.59272994586021	5.12105796357154	4.61079513481977	6.69444683436308	5.05433838361333	4.01190764895029	3.59268280618172	4.30295709864358	3.65111013284232	3.42037461071089
"Biomarker867"	4.43983301474181	5.03652326642052	5.55211414245151	5.17249193381304	6.28828357267239	6.38757403096352	6.81916323801247	4.75461515757261	3.65978137788921	4.23536111266701	9.7902149170546	7.19379833157143	6.79392263524378	6.00762024464755	6.20028845244175	6.72233810518238	5.23465696567385	6.15288005439983	4.69920434647889	4.57089856755513
"Biomarker868"	6.65045391913866	4.67427769942452	4.57978513498952	5.38357262953086	4.08810466480345	3.9211562953976	3.87867161881094	4.6437799276253	4.41622408283559	2.92461110274759	4.90179934077486	6.92976835650566	6.9519922805198	5.64333877915353	5.84020591069482	7.05797226042847	6.42428656694279	5.4717515640909	5.05764197642268	6.91144618003903
"Biomarker869"	4.58868436179079	3.78857112716563	5.33820428857279	3.36244205662007	5.16340157183326	4.36062073107488	6.76186077960576	4.16026977990184	5.41234787951037	5.01623826576269	4.99810868371174	6.28568682286909	6.28175975873995	3.87916000330901	8.4052363034827	6.26167441388469	4.73926014964228	4.97077964959534	6.12917902288399	6.08519512130314
"Biomarker870"	5.07768135067888	5.15555268584984	4.14456373454374	3.59925809221136	5.07987815751517	4.28692671679779	4.39745491400782	3.87502796548598	6.03494768672349	5.8626672381194	6.07090169417599	6.62737350000798	6.47937231832933	6.13133565311639	6.68497889726758	6.42811622201872	6.19250288534793	3.44472248794199	7.95005265845395	7.18538561708574
"Biomarker871"	4.69666638393336	6.28938165466147	5.33257191815258	6.78903403662036	2.57727763442933	7.9179309952777	3.76920478679197	2.96471664750291	5.94537436972664	7.6280450110831	1.80102788774725	4.62061391839417	1.36281027244813	4.64910411673958	3.55206878825416	4.54956380012828	5.34357950756255	3.10152752259999	4.60557628682484	2.55097562274611
"Biomarker872"	4.50223698076696	6.34542050223474	4.51169828106914	5.40008040619045	6.20251107738393	4.46038728072941	4.60045382747052	4.18001160072014	2.78961430119895	6.34617785518776	4.34733940484217	2.08219117569982	3.84443494552324	4.70941162399902	3.67004669218404	5.65909158273956	3.20243735112238	4.82274331714565	5.97848051654515	6.34466293394741
"Biomarker873"	5.97421785352442	4.29170963196971	4.00924086302423	5.92461448896091	3.53726938839098	7.0130238358073	3.73651450280119	5.95472899394477	3.04776051391872	2.6661207386966	3.82012574928075	7.06714563877678	4.87856351706189	6.46704628148614	5.90033625678942	4.9518370284726	4.92287861919996	4.72051364330262	6.14238025929019	6.18298307805033
"Biomarker874"	5.52019017615144	5.3846543064605	4.2577774054583	6.64740901175088	4.00906082089945	3.44141723939944	5.38217248223783	4.78787440383017	3.83623426206746	6.30019080709957	4.58105744403579	4.7237182600794	2.97704651264687	4.08058257516444	6.22398451936479	2.3869762834142	4.44470800308694	2.70713642199484	2.69292039017717	3.07969549335855
"Biomarker875"	5.72428883359434	5.53889913880395	5.84513838402292	4.3942767403464	6.61895878836264	7.21935331760266	4.63342275523611	4.30172443766099	6.93991403401815	5.53784519401664	5.93681360670768	6.24912680695952	5.55532304572104	7.04199888634758	5.71766304954665	7.57180530996248	4.49058749600632	5.8985219181934	5.56002550447631	5.70301573787936
"Biomarker876"	2.8993920055625	5.50725656405046	5.46925265054034	4.97999772028626	4.53333965292339	5.37504295115339	5.9275403548807	5.4309472304136	5.50864158244165	3.8959191473039	2.42330698755345	2.20550824193245	3.10633574911635	3.5768427297891	4.13553853255052	3.4764397178313	5.05475785476236	4.56972486043528	3.85957388824497	4.67700313111888
"Biomarker877"	3.92722283821183	5.73061490676165	5.34646835336338	2.09915854726898	3.3771153675241	4.13230540085036	5.09852630636954	5.01214631642005	4.11663237286668	4.11470882908415	1.08846801018522	3.56556107205075	3.71111506666338	3.83858860082448	2.98191118184425	5.08448607308881	4.31746810935688	3.8871296021065	5.25470677574914	4.69442100262165
"Biomarker878"	7.64752944429433	3.42699397543399	6.08939254273292	5.99813185303358	5.52194438279669	4.48311856083221	4.49891725067454	4.33327260619453	5.89586711635873	5.17580431254992	3.79345984618972	6.06597641604433	6.0314678295998	6.38695799072711	6.67173288272997	8.24373601102084	6.93499180754107	5.93233945425548	5.41289963749146	5.18504520171719
"Biomarker879"	3.99494084525645	4.4258758609912	4.38184653431141	0.596915192255446	6.39408645928743	5.61102166021285	6.79001411359666	4.82141173051375	3.91578387739471	3.23015708593644	4.50086608945228	6.90424512620401	5.73497489255719	7.52751311071294	5.57491700859379	5.38151672097398	5.48927774060307	7.18418237137922	5.54527314999497	6.61801355131461
"Biomarker880"	4.17927976815195	5.57078567569245	6.17454102445116	4.23437085333722	4.57163056630611	5.26002681284562	4.97025993530009	4.24667961200822	6.84702297069167	4.77703619532806	3.88009149908367	5.10755310047438	3.95035204993523	6.61875343819059	6.19691541129042	7.37680751104104	6.17295577635575	7.35800198876975	5.70925161819914	6.98313001511232
"Biomarker881"	4.94468685446626	3.52644423214421	3.83949509877578	4.62855106768828	5.64901207183292	6.94082074843869	4.29790125999266	3.48726090155284	5.50306563157558	3.8668729564681	7.49810690388036	6.66611069393775	6.45246959676424	4.18457192667019	5.59548797890923	5.53548580661842	6.78697887676593	6.97832547586572	5.94665033724777	4.70729586788255
"Biomarker882"	2.47017010780581	6.14714161101437	4.14680830728477	5.27035476497741	6.16047293485944	5.02044031893389	2.97118516384461	4.28731716436054	4.43351658343515	6.79244388149213	6.77097853574837	4.46230212880817	6.02010359349745	5.20223103937883	3.68941515587065	5.70048412846136	4.28415378509838	5.38518160628184	7.04599351050582	5.5866169283047
"Biomarker883"	5.87393632770821	7.04022970899237	5.03401289020877	5.4427677343069	4.49722164316067	5.19566681510212	6.17479695104283	4.57010919544256	9.01613022886764	3.43925119428125	6.537952374959	6.19192038207321	5.24797007023386	5.77845198599273	6.50062690390472	5.21845700169333	5.54125679798962	4.93454159993956	5.42231821182769	5.52104910357636
"Biomarker884"	3.7438174355569	4.74510789088113	2.49756128634173	5.09014636814734	3.68757710492695	4.5855928372169	5.79584424468028	4.73721538443253	4.63823460247383	4.04884286559859	6.38084450004744	6.35549202982592	6.14176598814946	5.64836669666432	7.20282561554876	6.65217729603827	3.77197998357462	6.70808088003134	4.55002514821093	4.43005770427837
"Biomarker885"	4.49164111480861	4.99697485669973	4.80368135490739	3.65573907482468	5.94234399550668	5.26018424730756	5.36272125971084	4.18693195230208	4.57609057272671	6.6353108810169	5.75506497761084	3.7093401028501	6.53001172902167	5.76326645732858	3.98451195606787	4.68615379955738	4.95927046761962	7.78188260355917	6.48558440705361	6.35721984100838
"Biomarker886"	4.34232031221018	3.56294896557585	6.54362180457784	5.31589148192729	5.30239930259282	4.1355376416386	5.35844142284909	5.63571623334091	4.53854190231094	5.92138831400555	4.97534477661991	5.9692532124421	6.14755494836222	4.76756059976774	5.8549951096219	6.25164093317884	7.01478960972931	4.65402532338106	5.55751378687783	7.39990730564613
"Biomarker887"	4.79886839130665	5.91791411422425	4.46523941226745	7.38899749788377	3.12847704804677	4.96176125152111	5.26986716558558	6.32354463340871	5.46147811788472	4.624568791898	4.57690441446375	4.09701454237843	4.35038029786596	4.83293033320301	5.404243933953	1.98646495303077	3.85875265930073	3.9268654314741	4.52027811956641	0.625942742878701
"Biomarker888"	4.52601798634987	6.61814662631536	6.79495969075548	3.5530513870426	4.15849710166137	4.7973234370762	3.73655741085738	5.74259151445466	3.96425172399004	4.53994592117185	4.15579374331479	3.32736252588974	6.28954029227256	3.27279100517827	3.20107836333074	2.90038032686153	3.85008588615512	3.48035462051071	4.13234257000942	4.41007021698257
"Biomarker889"	4.649497186505	3.92698765790265	4.46322207372609	4.69597568388582	7.65710202904075	5.03311800555267	4.26126641680235	4.64962569929698	6.26721965195211	3.49152340312967	2.99254965739742	3.03402365798413	3.88450661055345	3.70477875681048	1.99129493586217	1.57004087006388	0.90061063998325	1.98912341387315	3.70173093886432	3.63338900016443
"Biomarker890"	4.71362606423009	5.07496158263985	6.09897779237935	5.22940826084503	5.63133036547948	5.55371325395035	5.287998975639	4.95359007664736	3.77073017089999	4.30387228689749	5.82361448335003	3.64238663243419	2.76552546663308	3.35795895271953	3.0525058810162	2.96028610202833	2.19114202435266	5.1789224519483	4.43383083414628	5.51323152040697
"Biomarker891"	5.10844375395854	3.3020403365911	4.28192846662352	6.46631090686353	5.35443523483369	6.32598322061428	6.53573177528906	5.75556555785013	5.12786424484875	5.97700609768396	3.44294788009102	2.94583079810502	4.35021568894977	4.27227150870702	4.8092061020959	3.0949975456577	5.18920985977376	4.7214188675609	2.41442588424834	2.84322527921337
"Biomarker892"	3.86098488498698	4.10540900393526	4.43333790566598	5.22354429790122	7.88599360665447	6.57795103441249	5.52280902058308	4.08865125473107	6.07709746386245	6.68708351376763	5.6482011982108	4.78955160858671	1.55616130080681	2.39320637315103	5.05071428794459	3.59005531908897	2.58169125015883	4.73300561712925	3.00521083049136	3.13740081954625
"Biomarker893"	2.9918283800852	5.38624771539546	2.45565058207566	5.53748169587887	6.09054119362044	5.26623580252182	4.67813499393918	7.34649309634331	7.19528462765839	3.58352931006306	4.76742664731187	4.15012597050626	3.7348375502613	8.02958900811265	4.25984491389674	5.77842055046686	6.26567420683108	8.10913226438592	5.15215080134197	6.59203101478684
"Biomarker894"	5.4274722408028	5.57843244468631	5.31630601343573	6.04592681022075	4.83266134981794	5.05171916795328	4.81181511248463	5.73046135579097	4.44420113806652	2.45141579086284	2.68487760488983	4.44884321394302	4.40004909429746	3.42294397185632	1.96354280689927	3.66335866173945	4.06655223412032	5.7246864626895	4.95291799754601	4.07359881300223
"Biomarker895"	5.20115516909268	6.14124813003047	5.37848416249445	5.77837140171632	4.0081854289388	5.66699064250726	5.83816670040117	4.92277886427286	5.74104309015769	5.9580199230684	5.29385946100041	2.83971508909694	3.04732283467092	5.74953308600987	5.08610343320768	2.96830300958879	4.10979881479751	3.91711873233529	2.71537830870622	3.73027538791608
"Biomarker896"	4.63963537068803	4.36624782922946	3.75624133023966	5.03176228869589	5.64913275292613	4.15160994761544	6.17847283166719	6.96091651973356	4.64109990980183	6.66409473424684	6.59979787002431	3.80517648484304	3.85948267889609	4.40125798362726	3.89690965335232	2.93657623351205	6.05944694568277	3.33957658541916	5.06166920213484	6.7890403432028
"Biomarker897"	2.82842746504925	4.9781221929648	4.80016465077544	6.40687605737385	4.88125981176325	3.22935985497338	5.47362204539777	4.42232228702691	5.46549732267969	4.31947047907737	4.86988788016937	3.94644008768613	5.93358262025835	3.66222956200906	4.02638537561118	1.73922473954291	2.85487386037005	5.37875916618405	5.79089905117037	3.47864263415346
"Biomarker898"	4.62228410611913	4.27675831881369	5.01108349277022	5.37819046608579	5.32871510568299	5.80828548363091	4.11264814005331	4.37245331535965	3.02935718438963	6.69044432335901	4.44954212607414	7.79412461272047	6.91939493112314	6.94191841281203	7.50250613085367	4.39726390524112	4.80421315729072	6.3274819748661	5.84054852603397	7.70666277266833
"Biomarker899"	4.72733614379965	3.68889365066792	8.22843667760353	3.80048716471253	5.8146672660774	5.19988299403087	2.52525238844683	6.1672598508542	3.49594437808867	4.87127156963627	3.20817921043586	3.03827114592891	3.64117627934589	5.07911355970925	5.19948497919049	4.29771581114347	2.59557301930299	4.17097294030982	4.19057102767903	4.75960253406068
"Biomarker900"	6.47841513621758	3.62353253893131	5.07814778526694	4.95215086146494	5.16075869483068	5.49913387239973	6.12584548448602	5.52934838089294	4.08810198912564	4.0193641037006	4.87718694830919	6.55892283982358	5.22189960189847	8.31640021518367	4.95665048678406	5.82118615313053	6.45257563074126	5.62965970194538	4.83506577534588	5.73975467543767
"Biomarker901"	5.8456179153511	5.1773295973518	4.66596894704345	4.71476281650032	4.12746005849468	6.48385774037641	5.62763536619957	6.08645573307034	6.96726729311022	5.5376881958173	3.90937880138927	4.16981802655187	2.9626263836102	4.38555740235995	4.06628760260918	3.83996701347843	4.62313565001096	2.42803228446331	3.34233677215799	3.55170226497215
"Biomarker902"	3.4561818595335	5.6282769919973	3.45250854496317	7.84997080365161	4.9296629009459	4.18511815290542	4.85790854064262	2.46965569272461	4.06153961246164	7.14860973940418	5.83473556626336	10.0041025039167	7.81229171632498	5.87629090514162	6.60198636696403	5.0417457868066	6.46865407539036	6.14853134885256	4.80185315803964	5.26278847156596
"Biomarker903"	5.32952678988012	4.27551357647191	4.73304977729852	4.34287776847981	4.43483937542162	4.73484511898404	5.40940965896193	2.73392031449062	4.06142987386932	4.8638280971882	4.18624600002283	5.95485431069346	4.64331522201852	4.08598933241295	6.84980729320411	6.79377149521248	6.79417193483965	4.18426549307142	4.94684389787711	6.47976015547418
"Biomarker904"	5.47487837935003	4.8294698092534	4.92711394752891	7.3024681247358	5.21876525273888	5.05802550894065	4.6413296086044	6.13089489977318	2.62387789354175	4.33545945193634	1.69445025104092	5.31237548024098	4.07842581048149	5.27709243231796	3.83223335334593	3.93742509552891	5.42832809288845	3.45352859510547	4.01141600974636	4.41749480858668
"Biomarker905"	3.3365265405846	4.86803709713709	3.02429803923281	5.62363520535977	4.46268640120069	3.40652619113543	5.21703229216297	4.85777780212311	4.09726225497923	2.20965342369687	5.40900500796826	5.25198350526177	1.90425446360342	4.03775435928482	3.42324839251635	4.08134889291733	5.45093421144833	4.36163751687345	4.47197710504388	2.98788567522352
"Biomarker906"	6.45634581246598	5.32376839511733	5.85632965992475	4.7907971624118	3.06607085524541	5.37768844451369	5.01628406902702	3.41975473439057	5.50533906333143	6.58544751818555	3.99100599849279	5.09017695583177	7.30001487177004	4.65779691969804	5.84920444310366	6.78547484040265	5.19767063038144	5.88053213545044	5.43449834874241	6.58693281328291
"Biomarker907"	4.6325454250208	6.41784292458091	4.70154153919986	4.57557053036931	7.00680270357192	4.67345219783665	2.71870628242427	6.12019239950068	2.82884427387796	5.29761582636224	3.08041906321125	7.36262188123203	6.38881068709842	7.14236082819903	6.69500285469599	6.55165384598692	4.97015436936003	8.01657346216438	4.77852254434999	8.42263166067311
"Biomarker908"	4.365420071583	6.17827989706928	4.15007642967116	4.35452625234987	5.62079647157833	4.68000960848346	4.8678107437705	4.83697353442359	5.85810772091612	6.81564376159414	6.7444788230886	7.34232034787479	8.6062902135202	6.02251446763628	5.26077402969219	5.88523014198293	6.16661556252982	4.51714261147928	5.35603238523151	7.01291581452022
"Biomarker909"	4.21762242471026	4.92512516674501	3.86265136684244	7.05804033414041	2.96158203354641	3.76893014892662	7.21542179001658	7.28234313452596	4.77198635622378	4.04528247594804	5.43317263896359	3.25464976356851	4.93397149963044	2.30152237073008	5.71466720490871	4.00121261842671	4.78445803115588	4.77887312609671	4.2510332546602	2.17338560607385
"Biomarker910"	6.53742191680062	5.13823299095284	5.23809850201483	6.08181184517045	4.26677740012681	4.85791490395846	4.76593723546548	6.10487741594602	5.4998447488997	5.23771204492808	5.14689512261926	3.97108111980369	7.66394373698548	7.11669888020691	5.23984955127063	5.78969514130178	4.66738958069232	6.97798637181196	6.11728236464694	5.25499694875639
"Biomarker911"	5.59802714109608	4.51052456523776	4.22227224498095	3.77686700100582	3.47147315338665	4.66091091227675	6.17544525718153	4.65066194595736	2.60908843539375	4.94867591263928	6.42086222008121	4.94469511453908	7.60658205282778	3.88809641929554	5.02606088447531	6.39415926776918	6.53626996935899	6.13665692095154	4.14707855033141	5.9030335787494
"Biomarker912"	6.90248845080036	7.99473152345731	4.68872641691272	7.47665143501214	4.29804301565639	6.19736886356433	4.71006943854825	4.8953167127744	4.11445447759284	3.42001998557938	2.48597676712114	3.80849801195794	5.18923783417224	3.49576246878907	3.40468846922733	2.67582050369154	2.87058241233858	5.01861814689484	4.91123389345929	4.46371243075087
"Biomarker913"	5.58562728024921	5.08870479397341	6.37720342457075	4.42597601013723	5.38293828064081	4.8829993843678	5.69576414189613	6.60943074540184	5.63199975999667	4.76469664053157	2.98013056021354	2.86528300227776	2.81505972155614	6.422997721426	3.59613904073854	3.44722389416898	7.22917474516732	2.98418742471201	2.28774596181374	4.50102165405377
"Biomarker914"	3.40594143490056	5.10356497009102	4.26696201383548	5.82651690906358	4.51555186152382	4.71885436624113	5.10270120692384	4.78918657403909	4.29918642204632	6.09631100009385	4.55833264690967	5.20065850371787	4.0567953820687	4.67115068817445	4.07146003538987	5.01216407212323	3.21790304306599	3.30677417318454	3.81026304275709	4.27062077116549
"Biomarker915"	4.41574347651538	6.57009527689418	4.37609318143375	7.71476955890564	4.46650557935967	3.98992010520783	5.32864325720801	6.1494462586075	5.13834025852644	3.0775348734735	6.42123334390049	4.6754604051016	5.02139856414653	6.32942778763445	5.01890326962868	5.49618248409855	5.68778891845376	7.78811273613033	4.37250551185308	8.35346288764681
"Biomarker916"	6.15503715077306	4.86914786764392	3.71977846122453	5.62339116472124	6.97798519585005	5.38200505190226	4.52316434606665	5.13946662714152	3.49273986722414	4.81576128596485	4.31618108976484	3.63475357426574	2.69176636347912	5.39758588433051	4.76065610675587	3.66592737609335	4.70210001754049	5.43579913143095	4.03312012255068	2.51216866015768
"Biomarker917"	3.98802662627279	3.58832837014728	6.17901937374845	3.88145802658389	6.73244782011803	5.82967653534362	3.15290284720222	5.67947913813131	5.75643374268035	3.23803086974297	5.81349229351631	4.16799071062232	5.93465212197396	7.03182178771114	6.69721204021622	5.88977535625858	6.80518703592218	5.35435057443803	5.09957267865958	5.93610635032428
"Biomarker918"	4.50555418711436	4.73648481248198	5.53519903781313	6.38325433866932	5.33067998299676	6.58966289632425	5.95662292600569	3.49857255090872	5.28747145043519	6.74517954618142	5.15394662704253	5.93178914901977	6.93742995681638	4.35957754022634	6.03072803958412	8.63880191821905	6.78209798460603	5.4139393334469	8.08851251709122	6.0214068800946
"Biomarker919"	5.62064658196678	3.17497573287278	3.7026374829945	6.6949104783313	6.82464433949256	4.44958283932542	2.73674545123432	6.25992215455656	6.31018678886676	4.53512347497034	4.7655422692386	1.64342817819068	2.59255667124496	5.68978852880009	3.9549518001254	5.07950073265571	3.87908623757363	3.09035957211927	4.46337578894332	2.06985269628943
"Biomarker920"	3.68017207989549	2.30583206361576	3.79986176114419	4.57289760004257	5.75166070453352	6.52059967082037	6.15222339932064	6.01541628048848	6.40720432033704	6.83697729287741	3.50700220163159	1.70895443688538	3.05010613293681	4.94258811825542	1.66809183197704	4.60762520734146	5.79039805741695	3.09811614781836	4.89706915034429	4.46506667829129
"Biomarker921"	4.54453209563696	5.0716368634797	3.10293854792097	5.15527233635487	5.19199346332525	5.43082267093874	6.57611054320007	5.76064953373282	7.40555836575529	4.14202378458953	4.18903872221605	4.07751033127335	4.79312020225252	3.32885920268591	2.27323822043477	3.55885757031326	3.53939265329373	3.03533297919598	4.61406937452456	3.50899610394727
"Biomarker922"	5.28704634091756	5.52964604112575	5.40878873437724	4.83580821758806	6.34285689458381	4.8565538885404	6.32305172476561	3.40780746784656	4.80119456593799	6.37011740803423	3.94845983243313	4.9228476364199	2.85867906035316	4.24362461498577	4.72784025133545	3.35413100032919	4.38096216034528	3.9880079262567	4.92617194693736	4.53574042738604
"Biomarker923"	4.2968152184418	4.08326629611861	4.60326846883054	4.90601525604578	3.80847671501903	3.11147012117139	7.38531993495105	4.07680634424893	5.68577400801548	4.11172533056771	3.81020617298563	2.9422929911732	4.12084525624709	4.49715098656339	5.71578197210523	4.11312033635855	1.08347072479225	5.30066528562061	3.81814636271303	4.98339614770302
"Biomarker924"	3.6593599711576	4.50927957182437	6.18290457007733	5.01479494213899	4.0267849063614	3.16878485355616	2.9185775474686	5.56088814417907	7.16593695394296	4.15563621377187	6.652581364592	4.87120845300666	4.31290045250236	7.32686300124023	6.60763762146038	6.88885309054263	4.83927354704857	3.92197614928022	5.45966003207067	6.11565942427081
"Biomarker925"	4.92464372594436	3.37444118560829	5.91246978810358	4.26760018945753	5.90076948504561	4.0984804683937	4.25037520535659	4.41906852753352	4.79842035549812	3.64658487981254	3.34596583372227	3.44032281582604	3.28914942045504	4.85661863029616	6.41576563790722	4.67744206021284	2.76111680512827	4.95871431266986	1.70151883790198	2.14759172240212
"Biomarker926"	4.85960308132581	6.25692316031026	4.60041737479698	2.54074211213556	3.91540362755711	5.22880131533413	2.25336852016249	5.45128392925595	6.5264543948847	6.87378092757452	6.0840887385145	7.14884771523027	4.79090438506514	6.74640340021651	6.50079955814224	8.02207554051707	7.12799176418931	7.17429538339965	5.7130745837091	6.18437228824873
